0.5    0.893419    0.0143065
0.6    0.640941    0.0342954
0.7    0.453118    0.0170512
0.8    0.310187    0.0111822
0.9    0.214635    0.0102036
1.0    0.154923    0.0070603
1.1    0.117422    0.00565286
1.2    0.0937768   0.00464483
1.3    0.0732754   0.0035294
1.4    0.0595272   0.00299878
1.5    0.0520322   0.00255345
1.6    0.0456364   0.00198254
1.7    0.0376666   0.00198027
1.8    0.0333654   0.00191489
1.9    0.0302256   0.00165387
2.0    0.0276122   0.00157751
0.5    0.882874    0.0223167
0.6    0.691085    0.0125797
0.7    0.441456    0.0103408
0.8    0.295641    0.00828447
0.9    0.203133    0.00651281
1.0    0.146809    0.0050468
1.1    0.114294    0.00426882
1.2    0.0850804   0.00302579
1.3    0.0685712   0.00299327
1.4    0.0581746   0.00213737
1.5    0.0513882   0.00163745
1.6    0.041371    0.00162008
1.7    0.0374272   0.00140179
1.8    0.0339334   0.00149521
1.9    0.0309838   0.00115268
2.0    0.0273826   0.00121552
