0.5   -0.973814   0.00136041
0.6   -0.933617   0.0018216
0.7   -0.891581   0.00100657
0.8   -0.848533   0.000470711
0.9   -0.803728   0.000606503
1.0   -0.761223   0.000623694
1.1   -0.721065   0.000585314
1.2   -0.682111   0.000433807
1.3   -0.646117   0.000561262
1.4   -0.612952   0.000517266
1.5   -0.582524   0.000405241
1.6   -0.55437    0.000419931
1.7   -0.528381   0.000404943
1.8   -0.504184   0.00040311
1.9   -0.482161   0.000355411
2.0   -0.461531   0.000338768
0.5   -0.974396   0.00109668
0.6   -0.934667   0.0011723
0.7   -0.891797   0.000632857
0.8   -0.846222   0.000655947
0.9   -0.804317   0.000663928
1.0   -0.761884   0.000498155
1.1   -0.720871   0.000563473
1.2   -0.68281    0.000567535
1.3   -0.646964   0.000557607
1.4   -0.613935   0.000526853
1.5   -0.583356   0.000367046
1.6   -0.554808   0.000260907
1.7   -0.528897   0.000296235
1.8   -0.504699   0.000273267
1.9   -0.482307   0.000353233
2.0   -0.46196    0.000333765
