6.2363   0
6.00221   0.234096
5.89299   0.173767
5.78075   0.16642
5.69891   0.152694
5.62511   0.14488
5.59668   0.125703
5.55893   0.115219
5.54137   0.103121
5.55394   0.0930869
5.55513   0.0842087
5.53623   0.0791613
5.51862   0.0749173
5.47757   0.0805966
5.48145   0.0751318
5.52292   0.0816001
5.49404   0.0819104
5.49715   0.0772884
5.47802   0.0755679
5.47733   0.0716934
5.47515   0.0682287
5.47686   0.0650758
5.46345   0.0636114
5.47162   0.0614498
5.47591   0.0590965
5.49482   0.0598447
5.48301   0.058786
5.47122   0.0578595
5.4625   0.056507
5.44928   0.0561681
5.45397   0.0545279
5.45414   0.0527967
5.46542   0.0523994
5.46169   0.050971
5.47674   0.0517313
5.48325   0.0506924
5.48022   0.0493963
5.49709   0.0509551
5.4985   0.0496512
5.493   0.0487054
5.48729   0.0478443
5.48334   0.0468575
5.48573   0.0458167
5.47943   0.0452042
5.48131   0.0442283
5.47502   0.0437111
5.4739   0.0427857
5.46938   0.0421272
5.4666   0.041352
5.46163   0.0408206
5.46654   0.0403125
5.46712   0.0395339
5.46633   0.0387888
5.45927   0.0387121
5.4558   0.0381603
5.46142   0.037891
5.46458   0.0373549
5.46718   0.0367971
5.47182   0.0364638
5.46915   0.0359502
5.46264   0.0359494
5.45723   0.0357771
5.45803   0.0352138
5.45737   0.0346656
5.4559   0.0341597
5.45497   0.0336508
5.44965   0.0335691
5.45274   0.0332157
5.45091   0.0327819
5.45205   0.0323302
5.45365   0.0319118
5.46019   0.0321389
5.4594   0.0317054
5.46047   0.0312923
5.45883   0.0309159
5.45714   0.030553
5.45743   0.030155
5.45502   0.0298631
5.45352   0.0295209
5.45324   0.0291508
5.44722   0.0294128
5.44509   0.0291298
5.44054   0.0291345
5.44793   0.029719
5.44863   0.0293758
5.45488   0.0296981
5.45695   0.0294276
5.45465   0.0291826
5.45744   0.0289881
5.46052   0.028829
5.46768   0.0293951
5.47109   0.0292736
5.47796   0.0297604
5.47548   0.0295461
5.47025   0.0296986
5.47392   0.029616
5.47724   0.0294962
5.47996   0.0293209
5.48031   0.0290252
5.47947   0.0287458
