-0.444439   0
-0.445968   0.00152879
-0.442947   0.0031473
-0.44343   0.00227733
-0.444834   0.0022548
-0.445462   0.00194508
-0.447096   0.002318
-0.445895   0.00233926
-0.444695   0.00238702
-0.44409   0.00221908
-0.443837   0.00202302
-0.443939   0.00184956
-0.444005   0.00170261
-0.444445   0.00163672
-0.444191   0.00154474
-0.443542   0.00158418
-0.442844   0.00164339
-0.443564   0.00170846
-0.443084   0.00168574
-0.444125   0.00190804
