0   0   0
-1   0   0
-1   -1   0
-2   -1   0
-2   -2   0
-2   -3   0
-2   -3   -1
-2   -3   0
-3   -3   0
-4   -3   0
-5   -3   0
-4   -3   0
-3   -3   0
-3   -4   0
-4   -4   0
-4   -5   0
-4   -6   0
-4   -7   0
-4   -7   -1
-5   -7   -1
-6   -7   -1
-6   -8   -1
-6   -7   -1
-6   -7   0
-6   -7   1
-6   -7   0
-6   -7   1
-6   -8   1
-5   -8   1
-5   -7   1
-5   -7   0
-5   -7   1
-5   -8   1
-6   -8   1
-7   -8   1
-7   -8   0
-7   -7   0
-7   -7   1
-8   -7   1
-9   -7   1
-9   -6   1
-9   -5   1
-8   -5   1
-8   -6   1
-8   -6   2
-7   -6   2
-7   -7   2
-7   -7   3
-7   -6   3
-7   -5   3
-7   -4   3
-6   -4   3
-6   -5   3
-6   -5   2
-7   -5   2
-7   -6   2
-7   -5   2
-8   -5   2
-8   -5   3
-7   -5   3
-7   -5   4
-6   -5   4
-5   -5   4
-5   -6   4
-5   -5   4
-5   -5   3
-5   -5   4
-5   -5   3
-5   -6   3
-5   -7   3
-4   -7   3
-4   -8   3
-4   -8   2
-5   -8   2
-5   -8   1
-5   -8   0
-5   -8   1
-5   -8   0
-5   -9   0
-6   -9   0
-6   -9   1
-6   -10   1
-6   -10   2
-6   -9   2
-6   -9   3
-6   -10   3
-6   -10   2
-7   -10   2
-6   -10   2
-6   -11   2
-6   -11   1
-6   -11   2
-5   -11   2
-6   -11   2
-5   -11   2
-5   -10   2
-5   -10   3
-6   -10   3
-6   -9   3
-6   -10   3
-5   -10   3
