1   2.58096e-09
1.41679   0.00435113
1.72934   0.00615748
1.99044   0.00748128
2.22012   0.00886228
2.43102   0.00849798
2.64094   0.00901483
2.83124   0.00959316
2.99887   0.00976688
3.16818   0.0108613
3.32151   0.0112175
3.47725   0.0131469
3.62233   0.0149082
3.75671   0.0150231
3.88888   0.0154091
4.01722   0.0165388
4.14283   0.0175835
4.26442   0.0186407
4.39143   0.0196813
4.49751   0.0210153
4.60693   0.0215477
4.70761   0.0218004
4.81292   0.0224893
4.91671   0.02244
5.02397   0.0230109
5.12027   0.0237501
5.2169   0.0245481
5.30117   0.0253444
5.38687   0.0252074
5.47256   0.0253856
5.55802   0.0256929
5.64277   0.0265448
5.7186   0.0273193
5.80014   0.0274865
5.88499   0.0275709
5.96907   0.0285192
6.04863   0.0287091
6.14119   0.0290986
6.23088   0.0294281
6.31766   0.0293589
6.38787   0.0301812
6.45397   0.0302967
6.5335   0.0302032
6.60912   0.0304054
6.69289   0.0311588
6.76414   0.0311411
6.83897   0.0319285
6.90977   0.0327213
6.97573   0.0342246
7.05017   0.0342927
7.11597   0.0337401
7.18142   0.0337744
7.25071   0.0340227
7.31931   0.0338659
7.38301   0.0337225
7.44238   0.0342783
7.50478   0.0351442
7.56485   0.0351677
7.61742   0.0338518
7.67326   0.0342848
7.74339   0.0338543
7.80759   0.0335439
7.87595   0.0345556
7.94047   0.0355398
7.99702   0.0358356
8.05708   0.0357529
8.12307   0.0372022
8.18007   0.0376444
8.2508   0.0391951
8.31511   0.0380932
8.38089   0.0393865
8.43685   0.0384855
8.49028   0.0388452
8.5491   0.0392171
8.60993   0.0402109
8.662   0.0412487
8.72178   0.0414569
8.7789   0.0417692
8.83736   0.0426217
8.89726   0.0427199
8.95325   0.0429536
9.018   0.0432743
9.06767   0.0432331
9.12644   0.0432434
9.18364   0.0433656
9.23613   0.043706
9.28606   0.0443481
9.35281   0.044657
9.4122   0.0446084
9.4538   0.0453062
9.5153   0.0463775
9.5709   0.0458891
9.62211   0.0452489
9.67079   0.0438753
9.71841   0.0436858
9.77177   0.0435998
9.81399   0.0434217
9.86574   0.0435493
9.91706   0.0450047
9.95896   0.0451786
