           1      1.9864      1.9864           0
           2     1.98638     1.98639  6.5548e-06
           3     1.98633     1.98637 1.81868e-05
           4     1.98623     1.98634 3.24245e-05
           5      1.9861     1.98629 4.88749e-05
           6     1.98594     1.98623 6.72845e-05
           7     1.98573     1.98616 8.74764e-05
           8     1.98549     1.98608  0.00010932
           9     1.98521     1.98598 0.000132716
          10      1.9849     1.98587 0.000157586
          11     1.98454     1.98575 0.000183867
          12     1.98415     1.98562  0.00021151
          13     1.98372     1.98547 0.000240473
          14     1.98325     1.98531 0.000270725
          15     1.98274     1.98514  0.00030224
          16     1.98219     1.98496 0.000334997
          17      1.9816     1.98476 0.000368981
          18     1.98097     1.98455 0.000404181
          19     1.98029     1.98432 0.000440588
          20     1.97958     1.98409 0.000478199
          21     1.97882     1.98384  0.00051701
          22     1.97802     1.98357 0.000557024
          23     1.97717     1.98329 0.000598244
          24     1.97628       1.983 0.000640675
          25     1.97535     1.98269 0.000684325
          26     1.97436     1.98237 0.000729203
          27     1.97333     1.98204  0.00077532
          28     1.97225     1.98169  0.00082269
          29     1.97112     1.98133 0.000871321
          30     1.96994     1.98095 0.000921226
          31     1.96871     1.98055 0.000972424
          32     1.96742     1.98014  0.00102493
          33     1.96608     1.97971  0.00107877
          34     1.96469     1.97927  0.00113395
          35     1.96324     1.97881  0.00119049
          36     1.96173     1.97834   0.0012484
          37     1.96017     1.97785  0.00130771
          38     1.95854     1.97734  0.00136845
          39     1.95685     1.97682  0.00143064
          40      1.9551     1.97627   0.0014943
          41     1.95329     1.97571  0.00155947
          42     1.95141     1.97513  0.00162618
          43     1.94946     1.97454  0.00169445
          44     1.94744     1.97392  0.00176432
          45     1.94535     1.97329  0.00183581
          46     1.94319     1.97263  0.00190896
          47     1.94095     1.97196  0.00198379
          48     1.93864     1.97126  0.00206035
          49     1.93624     1.97055  0.00213867
          50     1.93377     1.96981  0.00221878
          51     1.93122     1.96906  0.00230072
          52     1.92858     1.96828  0.00238453
          53     1.92585     1.96748  0.00247026
          54     1.92304     1.96665  0.00255793
          55     1.92013     1.96581   0.0026476
          56     1.91713     1.96494  0.00273928
          57     1.91404     1.96405  0.00283304
          58     1.91085     1.96313   0.0029289
          59     1.90756     1.96219  0.00302692
          60     1.90417     1.96122  0.00312713
          61     1.90067     1.96023  0.00322957
          62     1.89706     1.95921  0.00333429
          63     1.89335     1.95816  0.00344133
          64     1.88953     1.95709  0.00355072
          65     1.88559     1.95599  0.00366251
          66     1.88154     1.95486  0.00377675
          67     1.87737     1.95371  0.00389347
          68     1.87307     1.95252  0.00401272
          69     1.86866      1.9513  0.00413453
          70     1.86412     1.95006  0.00425895
          71     1.85945     1.94878  0.00438602
          72     1.85465     1.94748  0.00451577
          73     1.84972     1.94614  0.00464824
          74     1.84465     1.94477  0.00478347
          75     1.83944     1.94336   0.0049215
          76      1.8341     1.94192  0.00506236
          77     1.82862     1.94045  0.00520608
          78     1.82299     1.93895   0.0053527
          79     1.81722     1.93741  0.00550224
          80      1.8113     1.93583  0.00565473
          81     1.80524     1.93422  0.00581021
          82     1.79902     1.93257   0.0059687
          83     1.79265     1.93088  0.00613021
          84     1.78613     1.92916  0.00629478
          85     1.77946      1.9274  0.00646241
          86     1.77263      1.9256  0.00663312
          87     1.76564     1.92376  0.00680691
          88      1.7585     1.92188  0.00698381
          89      1.7512     1.91996  0.00716381
          90     1.74374     1.91801  0.00734693
          91     1.73612     1.91601  0.00753315
          92     1.72835     1.91397  0.00772249
          93     1.72042     1.91189  0.00791492
          94     1.71233     1.90976  0.00811043
          95     1.70408      1.9076  0.00830901
          96     1.69568     1.90539  0.00851064
          97     1.68713     1.90314  0.00871528
          98     1.67842     1.90085  0.00892292
          99     1.66956     1.89851  0.00913351
         100     1.66056     1.89613  0.00934701
         101     1.65141     1.89371  0.00956337
         102     1.64211     1.89124  0.00978254
         103     1.63268     1.88873   0.0100045
         104     1.62311     1.88618   0.0102291
         105     1.61341     1.88358   0.0104563
         106     1.60358     1.88094   0.0106861
         107     1.59363     1.87825   0.0109184
         108     1.58356     1.87552    0.011153
         109     1.57338     1.87275     0.01139
         110      1.5631     1.86994   0.0116291
         111     1.55271     1.86708   0.0118703
         112     1.54223     1.86418   0.0121135
         113     1.53166     1.86124   0.0123585
         114     1.52102     1.85825   0.0126053
         115      1.5103     1.85523   0.0128537
         116     1.49952     1.85216   0.0131036
         117     1.48869     1.84905   0.0133547
         118     1.47781     1.84591   0.0136071
         119     1.46689     1.84272   0.0138605
         120     1.45594      1.8395   0.0141148
         121     1.44497     1.83624   0.0143698
         122     1.43399     1.83294   0.0146254
         123     1.42301     1.82961   0.0148814
         124     1.41204     1.82624   0.0151376
         125     1.40109     1.82284   0.0153939
         126     1.39017     1.81941     0.01565
         127     1.37929     1.81594   0.0159058
         128     1.36846     1.81244   0.0161612
         129     1.35768     1.80892   0.0164159
         130     1.34698     1.80537   0.0166698
         131     1.33636     1.80179   0.0169226
         132     1.32583     1.79818   0.0171743
         133     1.31539     1.79455   0.0174245
         134     1.30506      1.7909   0.0176732
         135     1.29486     1.78722   0.0179202
         136     1.28478     1.78353   0.0181653
         137     1.27483     1.77982   0.0184083
         138     1.26503     1.77609    0.018649
         139     1.25539     1.77234   0.0188873
         140     1.24591     1.76858   0.0191231
         141     1.23659     1.76481   0.0193561
         142     1.22746     1.76102   0.0195862
         143      1.2185     1.75723   0.0198132
         144     1.20974     1.75343   0.0200371
         145     1.20117     1.74962   0.0202577
         146     1.19281      1.7458   0.0204748
         147     1.18465     1.74199   0.0206883
