1.00019   0
0.999857   0.000337398
0.999739   0.000227613
0.999838   0.000188965
0.999947   0.000182293
0.999977   0.000151946
1.00003   0.000138412
1.00004   0.000120064
1.00004   0.00010611
1.00004   9.50291e-05
1.00003   8.60783e-05
0.999943   0.000119215
0.999912   0.000114189
0.999947   0.00011137
0.999941   0.00010384
1.00001   0.000121288
1.00002   0.000113961
1.00004   0.000111249
1.00005   0.000105571
1.00004   0.000100917
1.00005   9.68456e-05
1.00003   9.42711e-05
1.00001   9.3904e-05
1   9.02421e-05
1.00001   8.7274e-05
1.00001   8.38696e-05
1.00002   8.11044e-05
1.00003   7.84795e-05
1.00002   7.6019e-05
1.00002   7.35003e-05
1.00003   7.15617e-05
1.00004   6.93371e-05
1.00004   6.72096e-05
1.00003   6.53096e-05
1.00004   6.35217e-05
1.00003   6.2264e-05
1.00001   6.23494e-05
1.00002   6.08229e-05
1.00001   5.94693e-05
1.00001   5.80599e-05
1   5.72746e-05
1.00002   5.78839e-05
1.00002   5.65232e-05
1.00001   5.55996e-05
1.00001   5.4362e-05
0.999993   5.5696e-05
0.999986   5.50511e-05
0.999975   5.49718e-05
0.999974   5.38509e-05
0.999979   5.30463e-05
0.999967   5.32877e-05
0.999972   5.248e-05
0.999966   5.18163e-05
0.999971   5.10276e-05
0.999961   5.10817e-05
0.999961   5.01613e-05
0.999967   4.96594e-05
0.999972   4.90792e-05
0.999976   4.83691e-05
0.999977   4.75657e-05
0.999974   4.68318e-05
0.999978   4.62406e-05
0.999977   4.55267e-05
0.999976   4.48186e-05
0.999994   4.76736e-05
0.999987   4.74445e-05
0.999991   4.69033e-05
1   4.72424e-05
1   4.66149e-05
0.999999   4.61156e-05
1   4.55093e-05
0.999995   4.53373e-05
1   4.53405e-05
1   4.48012e-05
1.00001   4.59545e-05
1   4.61875e-05
1   4.55852e-05
1   4.50186e-05
0.999993   4.52728e-05
0.999983   4.58646e-05
0.999979   4.54391e-05
0.999978   4.48945e-05
0.999982   4.4481e-05
0.99999   4.46917e-05
0.999998   4.48853e-05
0.999999   4.43806e-05
0.999997   4.3903e-05
0.999994   4.35819e-05
0.999995   4.31149e-05
0.99999   4.28723e-05
1   4.33908e-05
0.999996   4.31e-05
0.999995   4.26366e-05
1   4.24619e-05
1   4.2019e-05
1.00001   4.24987e-05
1.00001   4.21337e-05
1   4.18827e-05
0.999996   4.20322e-05
0.999993   4.1773e-05
