3.072   0
3.112   0.04
3.12533   0.0266667
3.159   0.0385876
3.1624   0.0300826
3.17933   0.0298336
3.17543   0.0255146
3.1725   0.0222895
3.168   0.020166
3.1652   0.018253
3.16036   0.0172043
3.16433   0.0161992
3.16985   0.0158882
3.17429   0.0153649
3.17387   0.0143101
3.1695   0.0140801
3.17153   0.0133808
3.16889   0.0128889
3.16695   0.0123453
3.1672   0.0117145
3.16438   0.0114938
3.16327   0.0110148
3.16452   0.0105988
3.16217   0.0104173
3.15904   0.0104697
3.16354   0.011019
3.16385   0.0106077
3.16071   0.0106925
3.15738   0.0108429
3.1576   0.0104775
3.15742   0.0101355
3.15737   0.00981376
3.15636   0.00956535
3.158   0.00942292
3.1584   0.00915847
3.15989   0.00902411
3.15957   0.00878271
3.15832   0.00863962
3.15867   0.00842249
3.1574   0.00830638
3.15785   0.00811394
3.15819   0.00792556
3.15758   0.00776298
3.15673   0.00763244
3.15707   0.00746861
3.1553   0.00751404
3.15481   0.00736913
3.15625   0.00735658
3.15576   0.00722186
3.1548   0.00714011
3.15459   0.00700191
3.15738   0.00741356
3.15525   0.00758048
3.15415   0.00751925
3.15433   0.00738344
3.15614   0.00747426
3.15649   0.00735022
3.15745   0.00728552
3.15783   0.00717116
3.1578   0.0070507
3.15692   0.00699001
3.15594   0.00694619
3.15556   0.00684559
3.15444   0.00682992
3.15477   0.0067322
3.15515   0.00664042
3.15582   0.00657473
3.15488   0.00654496
3.15519   0.00645667
3.15389   0.00649572
3.15363   0.00640853
3.15367   0.00631899
3.15452   0.00629005
3.15508   0.00622974
3.15504   0.00614625
3.15395   0.00616248
3.15319   0.0061283
3.15246   0.0060935
3.15251   0.00601604
3.15265   0.0059421
3.15363   0.00594949
3.15283   0.00593074
3.15272   0.00585982
3.15252   0.00579306
3.15247   0.00572475
3.15251   0.00565794
3.15264   0.00559408
3.15273   0.00553078
3.15258   0.00547015
3.15231   0.00541593
3.15147   0.00542133
3.15213   0.00540229
3.15204   0.0053446
3.15132   0.00533675
3.14998   0.0054477
3.14958   0.00540516
3.14878   0.00540861
3.14886   0.00535364
3.14857   0.0053073
3.14796   0.00528875
