           1     1.41834     1.41834           0
           2     1.39586      1.4071  0.00794903
           3     1.40461     1.40627  0.00534245
           4     1.42415     1.41074  0.00557078
           5     1.37539     1.40367  0.00773653
           6     1.41622     1.40576    0.006724
           7     1.34676     1.39733  0.00970114
           8     1.41095     1.39904  0.00863655
           9     1.41069     1.40033  0.00777345
          10     1.38831     1.39913  0.00708848
          11     1.38556      1.3979  0.00655049
          12      1.3936     1.39754   0.0060144
          13     1.36055     1.39469  0.00618815
          14     1.40861     1.39569  0.00582543
          15     1.42477     1.39763  0.00575079
          16     1.33197     1.39352  0.00669737
          17     1.40197     1.39402  0.00632182
          18     1.37738     1.39309  0.00603784
          19     1.37531     1.39216  0.00579219
          20     1.41998     1.39355  0.00566719
          21     1.39976     1.39385  0.00540503
          22      1.4105      1.3946  0.00521212
          23     1.47194     1.39796  0.00597255
          24     1.36893     1.39676  0.00584495
          25     1.39946     1.39686  0.00561215
          26     1.39718     1.39688  0.00539631
          27     1.44065      1.3985  0.00543453
          28     1.36611     1.39734  0.00536213
          29     1.44145     1.39886  0.00538868
          30      1.3971      1.3988  0.00520938
          31     1.37564     1.39806  0.00509462
          32      1.3469     1.39646  0.00518016
          33       1.444      1.3979  0.00521972
          34     1.42157     1.39859   0.0051124
          35     1.36376      1.3976   0.0050623
          36     1.42005     1.39822  0.00495994
          37     1.43336     1.39917  0.00491595
          38     1.42019     1.39972   0.0048176
          39     1.41472     1.40011  0.00470939
          40     1.42965     1.40085   0.0046492
          41     1.37704     1.40027  0.00457193
          42     1.39548     1.40015   0.0044645
          43     1.42965     1.40084  0.00441304
          44     1.37662     1.40029  0.00434693
          45     1.43525     1.40107  0.00431918
          46     1.38322     1.40068  0.00424266
          47     1.41861     1.40106  0.00416951
          48     1.42587     1.40158  0.00411455
          49     1.38176     1.40117  0.00405041
          50     1.34563     1.40006  0.00411893
           1     1.48382     1.48382           0
           2     1.48363     1.48372 6.79284e-05
           3     1.44102     1.46949   0.0116209
           4     1.51677     1.48131   0.0134449
           5     1.45665     1.47638   0.0116255
           6     1.42779     1.46828   0.0121858
           7     1.49936     1.47272   0.0112245
           8     1.49198     1.47513   0.0100763
           9     1.49002     1.47678  0.00909149
          10     1.45574     1.47468  0.00842221
          11     1.43234     1.47083  0.00849073
          12     1.48995     1.47242  0.00793133
          13      1.4527     1.47091  0.00746491
          14     1.50516     1.47335  0.00732182
          15     1.44055     1.47117   0.0071528
          16     1.44543     1.46956  0.00688422
          17     1.43756     1.46767  0.00673163
          18     1.45664     1.46706  0.00638552
          19     1.43008     1.46512  0.00633908
          20     1.55439     1.46958  0.00742928
          21      1.4358     1.46797  0.00724757
          22     1.47818     1.46843  0.00693298
          23     1.34151     1.46292   0.0085503
          24     1.51577     1.46512  0.00847286
          25     1.41172     1.46298  0.00839889
          26     1.49135     1.46407  0.00814643
          27     1.44989     1.46355  0.00786161
          28     1.46835     1.46372  0.00758272
          29     1.43849     1.46285  0.00737099
          30     1.59885     1.46738  0.00840443
          31     1.48967      1.4681    0.008164
          32     1.56111     1.47101  0.00841034
          33     1.48042     1.47129  0.00816031
          34     1.54089     1.47334    0.008173
          35     1.43435     1.47223  0.00801507
          36     1.46123     1.47192  0.00779825
          37     1.51666     1.47313  0.00768066
          38     1.53031     1.47463  0.00762449
          39     1.41832     1.47319  0.00756449
          40     1.48176      1.4734  0.00737841
          41     1.45634     1.47299  0.00721018
          42     1.37139     1.47057  0.00743321
          43     1.45153     1.47013  0.00727352
          44     1.42404     1.46908  0.00718324
          45     1.52638     1.47035  0.00713557
          46     1.58593     1.47287  0.00740962
          47     1.52055     1.47388  0.00732111
          48     1.38923     1.47212  0.00737791
          49     1.50466     1.47278  0.00725718
          50     1.49492     1.47322  0.00712553
